movie_name,genre,rating
I Live in Fear (Ikimono no kiroku),Drama,6
Ragtime,Drama,4
Stargate,Action|Adventure|Sci-Fi,8
Yellow Sky,Crime|Western,1
"Hunchback of Notre Dame, The",Drama,2
"Book of Life, The",Comedy|Fantasy,5
Harlem Nights,Comedy|Crime|Romance,7
Flame and Citron (Flammen & Citronen),Action|Drama|War,7
Brokedown Palace,Drama,3
Super Capers,Action|Adventure|Comedy|Fantasy|Sci-Fi,7
Day of the Dead,Horror,7
Violet & Daisy,Action|Drama,6
"Resurrected, The",Horror,10
Populaire,Comedy,5
How to Live Forever,Documentary,1
The Story of Robin Hood and His Merrie Men,Action|Adventure|Children,10
Hellraiser: Revelations,Horror,1
Autumn Spring (Babí léto),Comedy|Drama,6
Sushi Girl,Crime|Mystery|Thriller,9
Arnold,Comedy|Horror,3
Terror Train,Horror,6
Die Fischerin,Drama,7
Hot Fuzz,Action|Comedy|Crime|Mystery,3
Betrayed,Drama|Thriller,10
The True Story of Puss 'n Boots,Adventure|Animation|Children,6
Hyenas (Hyènes),Comedy|Drama,5
Double Take,Documentary,3
"Young Lions, The",Drama|War,5
"Throw Away Your Books, Rally in the Streets",Drama,2
"Apple Dumpling Gang Rides Again, The",Children|Comedy|Western,3
Just 4 Kicks,Children,10
My Sister Eileen,Comedy|Musical|Romance,10
Xtro,Horror|Sci-Fi,10
"Wild One, The",Drama,9
Christmas at Pee Wee's Playhouse (a.k.a. Pee-Wee's Playhouse Christmas Special),Children|Comedy|Musical,8
Night Nurse,Crime|Drama|Mystery|Thriller,5
Duel,Action|Mystery|Thriller,9
"Eclipse, The",Drama|Horror|Thriller,2
The Outsider,Action|Crime|Drama,10
Different from You and Me (Anders als du und ich) ,Drama,10
Gangs of New York,Crime|Drama,6
Bad Influence,Drama|Thriller,7
"Substance: Albert Hofmann's LSD, The",Documentary,10
Hot Tub Time Machine 2,Comedy|Sci-Fi,10
"Adventures of Pluto Nash, The",Action|Adventure|Comedy|Sci-Fi,4
Who Can Kill a Child? (a.k.a. Island of the Damned) (¿Quién puede matar a un niño?),Horror|Mystery|Thriller,8
"Story Written with Water, A (Mizu de kakareta monogatari)",Drama,3
Mail Order Bride,Comedy|Western,9
101 Dalmatians,Adventure|Children|Comedy,10
Secrets & Lies,Drama,4
Dark Mirror,Thriller,3
Ruhr,Documentary,9
Lady Chatterley's Lover,Drama|Romance,8
Either Way (Á annan veg),Comedy|Drama,6
"Hard Way, The",Action|Comedy,3
Grand Theft Parsons,Comedy|Drama,2
"Fear, The",Horror,2
Goya in Bordeaux (Goya en Burdeos),Drama,4
Antoine and Colette (Antoine et Colette),Comedy|Drama,4
Christmas Vacation (National Lampoon's Christmas Vacation),Comedy,10
"Working Class Goes to Heaven, The (a.k.a. Lulu the Tool) (La classe operaia va in paradiso)",Drama,4
Gorilla at Large,Mystery|Thriller,4
Tell-Tale,Drama|Horror|Sci-Fi|Thriller,5
Across to Singapore,Drama|Romance,10
Freedom Song,Drama,8
The Boy Next Door,Thriller,4
Out of the Ashes,Drama,9
Diabolique (Les diaboliques),Horror|Mystery|Thriller,1
"Crossing Guard, The",Action|Crime|Drama|Thriller,2
"Wild and Wonderful Whites of West Virginia, The",Documentary,4
Blood into Wine,Documentary,6
Sailor of the King,Action|Drama,4
"Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2)",Action|Drama,6
"Conspirator, The",Drama,1
Keep the River on Your Right: A Modern Cannibal Tale,Documentary,10
Big Ass Spider!,Comedy|Sci-Fi,3
"Castle of Sand, The (Suna no utsuwa)",Crime|Mystery|Thriller,6
Sweethearts,Musical|Romance,5
Gold of Rome (L'oro di Roma),Drama,1
Hello! How Are You? (Buna! Ce faci?),Comedy|Romance,8
"Hideous Sun Demon, The",Horror|Sci-Fi,3
"Misérables, Les",Drama|Romance,3
Star Trek II: The Wrath of Khan,Action|Adventure|Sci-Fi|Thriller,9
Côte d'Azur (Crustacés et coquillages),Comedy|Musical|Romance,1
"Grave Decisions (Wer früher stirbt, ist länger tot)",Comedy|Drama,1
Sweet and Lowdown,Comedy|Drama,6
"Exterminating Angel, The (Ángel exterminador, El)",Comedy|Drama|Fantasy|Mystery,10
ComDads (les Compères),Comedy|Crime,10
Kindergarten Cop,Action|Comedy|Crime|Thriller,7
Entre ses mains,Drama|Romance|Thriller,6
Oyster Farmer,Drama,6
Kummeli Alivuokralainen,Comedy,5
Cherrybomb,Drama|Thriller,2
Lisbela e o Prisioneiro (Lisbela and the Prisoner),Comedy|Romance,8
Live Nude Girls,Comedy,6
"Round-Up, The (Szegénylegények)",Drama|War,9
Ice Princess,Children|Comedy|Drama,3
"Haunted, The",Horror,10
"Story of Us, The",Comedy|Drama,10
Hellraiser: Inferno,Horror,2
Momma's Man,Drama,9
My Fellow Americans,Comedy,9
My Life,Drama,6
Too Late the Hero,Action|War,3
"Sweet Hereafter, The",Drama,2
"Lawless Heart, The",Comedy|Drama,5
"Family Friend, The (L'amico di famiglia)",Drama,8
Leprechaun in the Hood,Action|Comedy|Horror,6
"Ascent of Money, The",Documentary,2
Zero,Drama,6
Zorro,Action|Adventure|Comedy|Western,5
Live Nude Girls Unite!,Documentary,8
Kidnap Syndicate,Crime,2
Stefano Quantestorie,Comedy|Drama,4
"Edge of Heaven, The (Auf der anderen Seite)",Drama,2
My Life as McDull (Mak dau goo si),Animation|Comedy|Drama,5
Romeo and Juliet,Drama|Romance,2
Back to Bataan,Drama|War,7
How Hitler Lost the War,Documentary,1
Passion Play,Drama|Romance,8
Children Shouldn't Play with Dead Things,Horror,6
Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,Adventure|Animation|Children|Comedy,7
"Year and a Half in the Life of Metallica, A",Documentary|Musical,5
"Devil, Probably, The (Diable probablement, Le)",Crime|Drama,6
Camille,Drama|Romance,2
2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her),Drama,10
Badmaash Company,Comedy|Crime|Drama,8
"Cage aux Folles II, La",Comedy,7
"Ultimate Warrior, The",Action|Sci-Fi|Thriller,6
SherryBaby,Drama,3
Eagle Eye,Action|Crime|Thriller|IMAX,10
King Solomon's Mines,Adventure|Comedy,5
Mary,Drama|Thriller,1
Cat Run 2,Action,8
Dandelion,Drama,4
Ella Enchanted,Comedy|Fantasy|Romance,6
"Furies, The",Drama|Romance|Western,8
Art School Confidential,Comedy|Drama,10
Across the Universe,Drama|Fantasy|Musical|Romance,8
Career Opportunities,Comedy|Romance,10
Fire in the Sky,Drama|Mystery|Sci-Fi,3
"Tale of Springtime, A (Conte de Printemps)",Drama|Romance,7
Is It Easy to be Young?,Documentary|Drama,6
Daddy and Them,Comedy|Drama,2
Big Star: Nothing Can Hurt Me,Documentary,7
Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning),Horror|Sci-Fi,6
Born into Brothels,Documentary,7
"Black Coal, Thin Ice (Bai ri yan huo)",Crime|Drama|Mystery|Thriller,1
"Lower Depths, The (Donzoko)",Comedy|Drama,5
Guns at Batasi,Drama,3
"Way Ahead, The (a.k.a. The Immortal Battalion)",Drama|War,8
"War of the Worlds, The",Action|Drama|Sci-Fi,6
Daddy and Them,Comedy|Drama,4
Angst,Drama|Horror,6
Maleficent,Action|Adventure|Children|IMAX,2
"Matriarch, The (Lieksa!)",Comedy|Drama|Romance,10
Sahara,Action|Drama|War,4
No,Drama,1
"Reef, The",Drama|Horror|Thriller,1
Yellow Submarine,Adventure|Animation|Comedy|Fantasy|Musical,1
Chronicles (Crónicas),Crime|Drama,5
Alien,Horror|Sci-Fi,8
An Evening with Robin Williams,Comedy,2
Twist,Drama,6
Justin and the Knights of Valour,Adventure|Animation,9
Oblivion Island: Haruka and the Magic Mirror (Hottarake no shima - Haruka to maho no kagami),Adventure|Animation|Fantasy,7
"Contender, The",Drama|Thriller,6
Escape from New York,Action|Adventure|Sci-Fi|Thriller,3
"SpongeBob Movie: Sponge Out of Water, The",Adventure|Animation|Children|Comedy,1
"Great Flamarion, The",Drama|Film-Noir,10
Trapped in Paradise,Comedy|Crime,8
She,Adventure|Fantasy|Romance,4
Lost Christmas,Drama,7
Together (Han ni Zai Yiki),Drama,5
Kicking and Screaming,Comedy|Drama,6
Breathing Fire,Action,3
Inn of Evil (Inochi bô ni furô),Crime|Drama,10
"Last Days on Mars, The",Horror|Sci-Fi,3
Whistling in Dixie,Comedy|Crime|Mystery,5
Black Ice (Musta jää),Drama,2
"Secret World of Arrietty, The (Kari-gurashi no Arietti)",Animation|Children|Fantasy,4
Chained Heat,Action|Crime|Drama|Thriller,4
Heaven & Earth,Action|Drama|War,3
Fawlty Towers (1975-1979),Comedy,5
Blow Dry (a.k.a. Never Better),Comedy,8
"Golden Age, The (Âge d'Or, L')",Comedy|Drama|Romance,9
Stella,Drama,8
"Young Lions, The",Drama|War,6
Tabu,Drama|Romance,1
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),Action|Animation|Mystery|Sci-Fi,6
Step Up,Drama|Romance,10
Abelar: Tales of an Ancient Empire (Tales of an Ancient Empire),Fantasy,8
Arctic Blast,Sci-Fi|Thriller,3
Still Crazy,Comedy|Romance,1
"Stunt Man, The",Action|Adventure|Comedy|Drama|Romance|Thriller,9
When in Rome,Comedy|Romance,1
French Cancan,Comedy|Drama|Musical|Romance,9
Orphan,Drama|Horror|Mystery|Thriller,10
"Trip to Italy, The",Comedy|Drama,2
Patrice O'Neal: Elephant in the Room,Comedy,7
Big Bad Mama,Action|Comedy,1
Massacre Canyon,Western,9
xXx,Action|Crime|Thriller,6
"Murder of Fred Hampton, The",Crime|Documentary,7
Burden of Dreams,Documentary,10
Galaxy Quest,Adventure|Comedy|Sci-Fi,3
Star Trek VI: The Undiscovered Country,Action|Mystery|Sci-Fi,6
City Streets,Crime|Film-Noir,7
Damsels in Distress,Comedy|Romance,5
Youth Without Youth,Drama|Romance|Sci-Fi,4
Desperation,Drama|Fantasy|Horror|Mystery|Thriller,5
Three Way,Crime|Drama|Thriller,7
Ninja Scroll (Jûbei ninpûchô),Action|Adventure|Animation|Fantasy,1
"King of Ping Pong, The (Ping-pongkingen)",Drama,6
Torrente 5: Operación Eurovegas,Action|Comedy,10
"Monster That Challenged the World, The",Horror|Sci-Fi,7
Cherry Falls,Comedy|Horror|Mystery,6
Peter and Vandy,Comedy|Drama|Romance,3
Pandora and the Flying Dutchman,Drama,8
"Colony, The",Action|Horror|Sci-Fi|Thriller,8
Zombieland,Action|Comedy|Horror,5
"Sing a Song of Sex (Treatise on Japanese Bawdy Songs, A) (Nihon shunka-kô)",Thriller,10
I.Q.,Comedy|Romance,7
Mr. North,Comedy|Drama,2
Romanzo Criminale,Crime|Drama,7
Clash by Night,Drama|Film-Noir,3
Ministry of Fear,Drama|Film-Noir|Thriller,10
Meltdown (Shu dan long wei),Action|Comedy|Crime,3
"3 Rooms of Melancholia, The (Melancholian 3 huonetta)",Documentary,3
Driven,Action|Thriller,4
Bakhita,Drama,5
Maya Lin: A Strong Clear Vision,Documentary,10
Left Behind: World at War,Drama,9
Cape No. 7 (Hái-kak chhit-ho),Comedy|Drama|Romance,8
Inside the Twin Towers,Drama,10
"Eagle Has Two Heads, The (L'aigle à deux têtes)",Drama,1
Trouble Every Day,Drama|Horror|Thriller,7
Pekka ja Pätkä lumimiehen jäljillä,Comedy,9
Leprechaun 3,Comedy|Fantasy|Horror,5
Tales That Witness Madness,Comedy|Horror|Mystery|Sci-Fi,8
Hard to Hold,Drama|Romance,2
Errors of the Human Body ,Drama|Sci-Fi|Thriller,3
Ghost Son,Drama|Horror|Mystery|Thriller,2
Applause,Drama|Musical,4
Take Me Out to the Ball Game,Comedy|Musical|Romance,2
Tin Pan Alley,Drama|Musical|Romance,6
Someone Like You (Unnaipol Oruvan),Crime|Drama,8
Lawyer Man,Drama|Romance,8
Rise of the Footsoldier,Action|Crime|Drama,9
Agnosia,Drama|Thriller,3
Silk Stockings,Musical,2
Private Lessons,Comedy,7
Felony,Thriller,4
Charlie Chan and the Curse of the Dragon Queen,Comedy|Mystery,1
"Pain in the Ass, A (L'emmerdeur)",Comedy,3
"Last Mistress, The (vieille maîtresse, Une)",Drama,1
"Unknown Soldier, The (Unbekannte Soldat, Der)",Documentary,6
Tarzan and the Lost City,Action|Adventure,10
Dracula: Pages from a Virgin's Diary,Horror|Mystery,1
"Black Room, The",Crime|Horror|Thriller,4
Off the Charts: The Song-Poem Story,Documentary,1
Nobody Loves Me (Keiner liebt mich),Comedy|Drama,10
"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",Drama,3
Mann tut was Mann kann,Comedy,1
King Arthur,Action|Adventure|Drama|War,8
"Very Social Secretary, A",Comedy|Drama,3
Windy Day (Tuulinen päivä),Drama,1
Miss Granny,Comedy|Fantasy,8
Trancers,Action|Sci-Fi,6
Tuulikaappimaa,Comedy,9
"Wooden Man's Bride, The (Yan shen)",Drama,4
Ashik Kerib,Drama|Romance,8
Charisma (Karisuma),Drama,1
Beautiful Boxer,Action|Drama,8
"Last Detail, The",Comedy|Drama,4
Topaze,Comedy|Drama,4
Decision Before Dawn,Drama|War,4
God Said 'Ha!',Comedy,7
"Fifth Commandment, The",Action|Comedy|Crime|Drama|Thriller,8
"Puppetmaster, The (Xi meng ren sheng)",Drama,10
American Flyers,Drama,4
"Illusionist, The (L'illusionniste)",Animation,1
"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa)",Action|Adventure|War|Western,3
"Kiss Before Dying, A",Film-Noir|Mystery,3
"Valley of Decision, The",Drama,7
Fog Over Frisco,Crime|Mystery|Thriller,9
Secrets of Eden,Drama|Mystery|Thriller,3
Mosaic,Animation,2
Who the #$&% is Jackson Pollock?,Documentary,8
23 (23 - Nichts ist so wie es scheint),Drama|Thriller,10
Dry Season (Daratt),Drama,4
"Trials of Darryl Hunt, The",Crime|Documentary,4
"Dangerous Place, A",Thriller,4
Diminished Capacity,Comedy,5
Witch Way Love (Un amour de sorcière),Comedy|Fantasy,7
Age of Uprising: The Legend of Michael Kohlhaas (Michael Kohlhaas),Drama,5
American Teen,Documentary,7
"Gorgeous Hussy, The",Drama,9
Ice Station Zebra,Action|Thriller,4
Once Upon a Time in the Midlands,Drama,3
"Three Brothers, The (Les trois frères)",Comedy,9
Bonjour Monsieur Shlomi (Ha-Kochavim Shel Shlomi),Comedy|Drama,5
Seven Angry Men,Drama|Western,8
Fear Me Not (Den du frygter),Drama|Thriller,9
Attenberg,Drama,2
Sink the Bismark!,Action|Drama|War,9
Fingers,Drama,8
"Big Combo, The",Film-Noir,2
Pitfall (Otoshiana),Crime|Drama|Fantasy,4
Orfeu,Crime|Drama|Romance,7
No Good Deed,Thriller,8
Club Fed,Comedy,10
Nowhere,Comedy|Drama,4
Pink Floyd: The Wall,Drama|Musical,9
"Brony Tale, A",Documentary,10
Blackadder Back & Forth,Comedy,7
Touchback,Children|Drama|Fantasy,2
Rånarna,Action|Crime|Thriller,6
Red Heat,Action,1
"Quare Fellow, The (a.k.a. The Condemned Man)",Drama,10
Voices from the List,Documentary,4
Liz & Dick ,Drama,4
"Atlantis, the Lost Continent",Adventure|Sci-Fi,1
Novocaine,Comedy|Crime|Mystery|Thriller,9
Bone,Comedy,4
"American President, The",Comedy|Drama|Romance,1
Friday the 13th Part IV: The Final Chapter,Horror,7
"My Son, My Son, What Have Ye Done",Drama|Horror,7
Why We Fight,Documentary,7
Harry Potter and the Goblet of Fire,Adventure|Fantasy|Thriller|IMAX,3
"Land Without Bread (Hurdes, tierra sin pan, Las)",Documentary|Drama,9
End of the Spear,Drama,2
"Last Dispatch, The",Documentary,10
Hercules in the Underworld,Action|Adventure|Fantasy|Sci-Fi,10
Always Tell Your Wife,Comedy,9
Phantasm III: Lord of the Dead,Horror,8
Kingdom of Heaven,Action|Drama|Romance|War,8
Her Alibi,Comedy|Romance,2
High Sierra,Crime|Drama|Film-Noir|Thriller,6
Abendland,Documentary,3
"O-Bi, O-Ba - The End of Civilization (O-bi, O-ba - Koniec cywilizacji)",Drama|Mystery|Sci-Fi,9
"Trotsky, The",Comedy,5
Kivski Freski,Drama,5
Angel in Cracow (Aniol w Krakowie),Comedy|Drama,5
City Hunter (Sing si lip yan),Action|Comedy|Romance,6
There Goes My Baby,Comedy|Drama,8
Three Colors: Red (Trois couleurs: Rouge),Drama,8
Dilwale Dulhania Le Jayenge,Comedy|Musical|Romance,3
Hot Coffee,Documentary,3
"Dark Side of the Sun, The",Drama|Romance,9
Sweethearts,Musical|Romance,8
Inglourious Basterds,Action|Drama|War,5
"Passion of Anna, The (Passion, En)",Drama,10
Brink of Life (Nära livet),Drama,5
Act Da Fool,(no genres listed),7
Waiting For Armageddon,Documentary,3
Angels of the Universe (Englar alheimsins),Drama,7
Summer and Smoke,Drama|Romance,2
"Misérables, Les",Drama,9
"Trigger Effect, The",Drama|Thriller,7
Pale Rider,Western,9
"Wounds, The (Rane)",Comedy|Crime|Drama|War,7
"New Rulers of the World, The",Documentary,7
New York Lightboard Record,Animation|Documentary,4
"I Am Taraneh, I Am Fifteen Years Old (Man, taraneh, panzdah sal daram)",Drama,5
Argo,Drama|Thriller,1
Zombeavers,Action|Comedy|Horror,9
Top Floor Left Wing (Dernier étage gauche gauche),Action|Comedy|Drama,9
"Sum of Us, The",Comedy|Drama,2
Mystic Pizza,Comedy|Drama|Romance,5
Phantom of the Woods,Drama|Horror|Thriller,3
Black Death,Adventure|Drama|Horror|Mystery,2
Touch the Top of the World,Drama,1
"Ambulance, The",Thriller,7
Afterglow,Drama|Romance,8
Corn on the Cop,(no genres listed),3
In Secret,Crime|Drama|Romance|Thriller,8
Miranda,Comedy|Fantasy|Romance,2
Blue Blood,Documentary,1
Bernice Bobs Her Hair,Comedy|Drama,1
Love Is News,Comedy|Romance,6
"Presidio, The",Action|Crime|Romance|Thriller,7
"Monster X Strikes Back: Attack the G8 Summit, The (Girara no gyakushû: Tôya-ko Samitto kikiippatsu)",Comedy|Sci-Fi,3
Sound and Fury,Documentary,9
Survival Quest,Adventure|Thriller,1
Introducing Dorothy Dandridge,Drama|Musical|Romance,5
"Cave of the Yellow Dog, The",Drama,3
River Queen,Action|Adventure|Drama|Romance|War,4
Hippie Masala - Forever in India,Documentary,6
Bustin' Down the Door,Documentary,10
"Frogmen, The",Adventure|Drama|War,5
