movie_name,genre,rating
"Nine Lives of Fritz the Cat, The",Animation,4
Wasabi,Action|Comedy|Crime|Drama|Thriller,4
"ABCs of Death, The",Horror,10
On the Run,Crime|Drama|Thriller,2
Buried,Mystery|Thriller,2
I Know What I Saw,Documentary,7
Deceit,Sci-Fi,10
Keane,Mystery|Thriller,10
Lonely Are the Brave,Drama|Western,9
Chungking Express (Chung Hing sam lam),Drama|Mystery|Romance,5
"Thing Called Love, The",Comedy|Drama|Romance,6
"I Inside, The",Fantasy|Mystery|Sci-Fi,2
Dragonball Evolution,Action|Adventure|Fantasy|Sci-Fi,2
The Secret of Convict Lake,Western,8
Duplicate,Comedy|Crime|Musical,4
"Mesmerist, The",Comedy|Fantasy|Horror,9
"Fort Apache, the Bronx",Action|Drama,4
Shatter Dead,Horror,6
Hannah Takes the Stairs,Drama,3
Olympus Has Fallen,Action|Thriller,1
Siete minutos (Seven Minutes),Comedy,7
"Unsuspected, The",Drama|Film-Noir|Thriller,3
Starship Troopers: Invasion,Action|Animation|Sci-Fi|War,7
Deep Water,Documentary,3
Barbie: A Fashion Fairytale,Animation|Children,9
Martin & Orloff,Comedy,8
Montana,Action|Adventure|Romance|Western,10
Highlander: Endgame (Highlander IV),Action|Adventure|Fantasy,6
"Fifth Commandment, The",Action|Comedy|Crime|Drama|Thriller,5
"Burmese Harp, The (Biruma no tategoto)",Drama|War,7
"Swan Princess: The Mystery of the Enchanted Treasure, The",Animation|Children|Fantasy|Mystery,6
"Delicate Delinquent, The",Comedy,2
Something New,Comedy|Drama|Romance,6
Under African Skies,Documentary,9
What Price Glory,Drama|War,9
Radio,Drama,3
"That's Entertainment, Part II",Documentary,2
Android,Sci-Fi,9
Caged Heat,Action,5
Catastroika,Documentary,8
Simple Men,Comedy|Drama,8
"Patrik Age 1.5 (Patrik 1,5)",Comedy|Drama|Romance,8
Saint John of Las Vegas,Comedy|Drama,5
Poultrygeist: Night of the Chicken Dead,Comedy|Horror|Musical,6
London to Brighton,Crime|Drama|Thriller,7
Rushmore,Comedy|Drama,10
"Other Son, The (Fils de l'autre, Le)",Drama,9
Shrek the Musical,Children|Comedy|Fantasy|Musical,1
Stefano Quantestorie,Comedy|Drama,4
Fragile,Horror|Thriller,8
August Rush,Drama|Musical,9
"Corsican File, The (L'enquête corse)",Action|Comedy|Crime,9
My Life So Far,Drama,8
Alice and Martin (Alice et Martin),Drama,9
The Bronze,Comedy|Drama,3
Habit,Drama|Horror|Romance,4
Mr. Bug Goes to Town (a.k.a. Hoppity Goes to Town),Animation|Children|Comedy|Fantasy|Musical,7
Hercules,Adventure|Animation|Children|Comedy|Musical,6
Shrek Forever After (a.k.a. Shrek: The Final Chapter),Adventure|Animation|Children|Comedy|Fantasy|IMAX,8
Nothing Like the Holidays,Comedy|Drama|Romance,4
The Evictors,Crime|Drama|Horror|Mystery|Thriller,5
Takedown: The DNA of GSP,Documentary,3
Just Another Love Story (Kærlighed på film),Crime|Drama|Thriller,7
Rehearsals for Extinct Anatomies,Animation,3
"Claim, The",Romance|Western,9
Disorderlies,Comedy,8
Vincent,Animation,1
In the Line of Duty: The F.B.I. Murders,Action|Crime|Drama,4
Zapped Again!,Comedy|Sci-Fi,8
"Physician, The",Adventure|Drama,2
"Great Mouse Detective, The",Action|Animation|Children|Crime,5
My Rainy Days,Drama|Romance,7
"Ipcress File, The",Thriller,4
Shopping,Action|Thriller,2
Face to Face (Faccia a faccia),Adventure|Western,10
Paranoid Park,Crime|Drama,8
14 Hours (Fourteen Hours),Drama|Film-Noir|Thriller,7
Evil Roy Slade,Comedy|Western,4
Love Letter ,Drama|Romance,3
Julian Po,Comedy|Drama,4
La Bandera,(no genres listed),4
Jive Turkey,Action,3
Magnum Cop,Thriller,10
Tiptoes,Comedy|Drama|Romance,10
To Grandmother's House We Go,Adventure|Children|Comedy,1
Insidious: Chapter 2,Horror|Thriller,2
Nina's Heavenly Delights,Comedy,4
Isabelle au bois dormant,Animation|Comedy,6
Decasia: The State of Decay,Documentary,3
Jew Süss (Jud Süß),Drama,3
"Merchant of Venice, The",Comedy|Drama,8
That Sugar Film,Documentary,7
Just Like Us,Comedy|Documentary,2
Scratch,Documentary,4
"Overcoat, The (Il cappotto)",Comedy|Drama|Fantasy,2
"Shaolin Temple, The (Shao Lin Si)",Action,2
"Certain Kind Of Death, A",Documentary,1
"Truman Show, The",Comedy|Drama|Sci-Fi,1
Joshua,Drama,2
Nice Guys Sleep Alone,Comedy|Romance,10
Shallow Grave,Comedy|Drama|Thriller,6
Every Man for Himself (Slow Motion) (Sauve qui peut (la vie)),Drama,6
"Streaks, The (Pregi)",Drama,10
Daleks' Invasion Earth: 2150 A.D.,Adventure|Sci-Fi,1
Scusa ma ti chiamo amore,Romance,5
Sniper 2,Action|Adventure|War,10
Stargate: Continuum,Sci-Fi,8
"Bridesmaid, The (Demoiselle d'honneur, La)",Drama|Romance|Thriller,6
Lawrence of Arabia,Adventure|Drama|War,7
"Christmas Carol: The Musical, A (Christmas Carol, A)",Drama|Fantasy|Musical,4
Session 9,Horror|Thriller,1
Life in Flight ,Drama,8
"Mother, The",Drama,4
I Do,Drama,9
Grace of My Heart,Comedy|Drama,4
Love Me No More (Deux jours à tuer),Drama|Romance,6
"Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times, A",Documentary,2
Gypsy,Comedy|Drama|Musical,10
"Others, The",Drama|Horror|Mystery|Thriller,2
To Live and Die in L.A.,Action|Crime|Drama|Thriller,10
Plácido,Comedy,2
Snake in the Eagle's Shadow (Se ying diu sau),Action|Comedy,6
Limit (Limite),Drama,7
Read My Lips (Sur mes lèvres),Crime|Drama|Thriller,1
Pumping Iron II: The Women,Documentary,8
Hell House,Documentary,3
Snake in the Eagle's Shadow (Se ying diu sau),Action|Comedy,8
Some Days Are Better Than Others,Drama,3
No Mercy (Yongseoneun Eupda),Thriller,2
Downeast,Documentary,4
Law Abiding Citizen,Drama|Thriller,3
Weekend,Drama|Romance,5
Water,Drama|Romance,4
"Bride Comes Home, The",Comedy|Romance,5
Firewalker,Adventure,1
"Interrogation, The (Kuulustelu)",Drama,6
"Mack, The",Crime,7
"Beast of War, The (Beast, The)",Drama|War,5
Every Night Dreams (Each Night I Dream) (Yogoto no yume),Drama,6
Tess,Drama|Romance,9
Rigor Mortis (Geung si),Action|Drama|Horror,3
Deliverance,Adventure|Drama|Thriller,8
Everyone's Hero,Adventure|Animation|Children|Comedy,5
Midnight Bayou,Drama|Mystery|Romance,9
"Deep End, The",Drama,5
Melody Time,Animation|Children|Musical,3
Forgiving Dr. Mengele,Documentary,6
The Appointments of Dennis Jennings,Comedy,5
Tennessee Johnson,Drama,3
"Corporation, The",Documentary,10
Sniper: Reloaded ,Action|Drama|Thriller|War,8
Roadkill (a.k.a. Roadkill: Move or Die),Drama,10
"Farewell, My Lovely",Crime|Mystery|Thriller,3
"Captive, The (La captive)",Drama|Romance,1
Airport '77,Drama,2
Boats,Comedy,10
Club Sandwich,Comedy,4
Cane Toads: The Conquest,Documentary,4
Billy Madison,Comedy,5
"Color of Friendship, The",Comedy|Drama,6
Tamara,Fantasy|Horror|Thriller,7
Bad Milo (Bad Milo!),Comedy|Horror,9
Mimic,Horror|Sci-Fi|Thriller,9
"Glass-blower's Children, The (Glasblåsarns barn)",Children|Drama,5
Raze,Action|Horror,5
Thirty-Two Short Films About Glenn Gould,Drama|Musical,7
Detachment,Drama,4
Petulia,Drama,4
"City of No Limits, The (la ciudad sin límites, En)",Drama|Thriller,10
Once My Mother,Documentary,3
After the Reconciliation (Après la réconciliation),Drama,1
Cesar & Rosalie (César et Rosalie),Comedy|Drama|Romance,9
"Day the Sun Turned Cold, The (Tianguo niezi)",Drama,4
Saints and Soldiers,Action|Adventure|Drama|War,8
Larger Than Life,Comedy,2
Murder Most Foul,Comedy|Crime|Drama|Mystery|Thriller,4
Such a Long Journey,Drama|War,2
War and Peace (Voyna i mir),Drama|Romance|War,6
Pretty Things,Drama,10
Short Circuit,Comedy|Sci-Fi,5
"Locusts, The",Drama,7
Crips and Bloods: Made in America,Documentary,4
Escuela de seducción,Comedy,3
Heiter bis wolkig,Comedy|Drama|Romance,10
Wimbledon,Comedy|Romance,5
Creature from Black Lake ,Drama|Horror|Mystery,1
Mommy,Drama,1
"Man, The",Drama,4
Station West,Action|Mystery|Romance|Western,2
Sweet Bunch (Glykia symmoria),Crime|Drama|Thriller,3
"Chase, The",Action|Adventure|Comedy|Crime|Romance|Thriller,4
Snakes on a Plane,Action|Comedy|Horror|Thriller,9
Czech Dream (Ceský sen),Documentary,8
Cold Comes the Night,Crime|Drama|Thriller,8
Adult World,Comedy,9
"The Hire: Follow, The",Drama,5
Legally Blonde,Comedy|Romance,3
That Darn Cat,Children|Comedy|Mystery,3
Class Reunion,Comedy,4
Southern Comfort,Drama|Thriller|War,5
It Might Get Loud,Documentary,5
Operation Mad Ball,Comedy|War,7
Suzhou River (Suzhou he),Drama|Romance,7
Triple Agent,Drama|Thriller,1
"Flamingo Kid, The",Comedy|Drama,6
High Hopes,Comedy,2
Tommy,Drama|Musical,7
Out Cold,Comedy,8
"Serbian Film, A (Srpski film)",Horror|Thriller,7
IMAX: Hubble 3D,Documentary|IMAX,8
The New Girlfriend,Drama,10
"League of Gentlemen, The",Adventure|Comedy|Crime|Drama,8
"Twilight Saga: Breaking Dawn - Part 1, The",Adventure|Drama|Fantasy|Romance,3
"Four Days of Naples, The (Le quattro giornate di Napoli)",Drama|War,3
Ladies They Talk About,Drama|Romance,3
Tuff Turf,Drama,5
Jacques Brel Is Alive and Well and Living in Paris,Musical,10
Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),Action|Horror|Sci-Fi,4
Nacho Libre,Comedy,8
After the Rehearsal (Efter repetitionen),Drama,3
Moulin Rouge,Drama,5
Nature Calls,Comedy,3
Mr. Robinson Crusoe,Adventure|Comedy,5
"Incredible Petrified World, The",Adventure|Sci-Fi,2
Within the Woods,Horror,4
Just 4 Kicks,Children,5
"King of Escape, The (Le roi de l'évasion)",Adventure|Comedy,2
Bedazzled,Comedy|Fantasy,10
Just Before Dawn,Horror,10
Soul Food,Drama,2
Threesome,Comedy|Romance,8
Ali: Fear Eats the Soul (Angst essen Seele auf),Drama|Romance,1
Louis C.K.: Shameless,Comedy,2
Aladdin and the King of Thieves,Animation|Children|Comedy|Fantasy|Musical|Romance,7
Parenti serpenti,Comedy,10
Up the Down Staircase,Drama,7
"Flame of New Orleans, The",Comedy|Romance,3
Scorching Winds (Garm Hava) (Garam Hawa),Drama,2
Sketches of Frank Gehry,Documentary,5
Rambo (Rambo 4),Action|Drama|Thriller|War,7
"Go-Getter, The",Comedy|Drama,9
CrissCross,Drama,4
Enola Gay and the Atomic Bombing of Japan,Documentary,3
Going Straight,Crime|Drama,2
Rush Hour,Action|Comedy|Crime|Thriller,1
Africa: The Serengeti,Documentary|IMAX,6
Commandments,Romance,10
Kurt & Courtney,Documentary,2
Dream Land,(no genres listed),2
Cluny Brown,Comedy|Romance,1
The Power and the Glory,Drama,4
"Starfighters, The",Drama,4
"Edge of the World, The",Drama|Romance,5
"Come Sweet Death (Komm, süsser Tod)",Comedy|Mystery|Thriller,7
Implanted,Drama|Mystery|Sci-Fi|Thriller,10
Clint Eastwood: Out of the Shadows,Documentary,6
Gurren Lagann: The Lights in the Sky are Stars (Gekijô ban Tengen toppa guren ragan: Ragan hen),Adventure|Animation|Drama|Sci-Fi|War,3
Manhunt,Horror|Thriller,2
Silent Hill,Fantasy|Horror|Thriller,4
"Magnetic Man, The (Magneettimies)",Documentary,10
Journey to the Sun (Günese yolculuk),Drama,10
The Brain,Comedy|Crime,9
Before the Rain (Pred dozhdot),Drama|War,2
Corto Maltese: The Guilded House of Samarkand (La maison dorée de Samarkand),Adventure|Animation|Drama|Romance|War,3
"Oh, God! Book II",Comedy,2
"Barbarian Invasions, The (Les invasions barbares)",Comedy|Crime|Drama|Mystery|Romance,7
Semper Fi,Action|Drama,5
Sympathy for Delicious,Drama,5
Four Flies on Grey Velvet,Horror|Mystery|Thriller,6
Feast III: The Happy Finish,Action|Comedy|Horror,7
The Moromete Family,Drama,5
Compulsion,Crime|Drama|Thriller,1
"Roaring Twenties, The",Crime|Drama|Thriller,4
Marfa Girl,Drama,10
Northern Lights,Drama|Mystery|Romance,9
Drei Stunden,Comedy|Romance,6
Outside Satan (Hors Satan),Drama,7
Faith Like Potatoes,Drama,7
Off Beat,Drama|Romance,3
Poison Ivy: New Seduction,Drama|Thriller,2
"New Jean-Claude, The (Le nouveau Jean-Claude)",Comedy|Romance,9
Agnes of God,Drama|Mystery,2
Cold Prey III (Fritt Vilt III),Horror,3
Next of Kin,Comedy|Drama,7
Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),Action|Adventure|Animation,9
Hostel: Part II,Crime|Horror|Thriller,3
"Business, The",Action|Comedy|Crime|Drama|Thriller,5
"Tale of Winter, A (a.k.a. A Winter's Tale) (Conte d'hiver)",Drama,7
Dopamine,Comedy|Drama|Romance,3
Girls Against Boys ,Crime|Thriller,9
Jesse Stone: Sea Change,Crime|Drama,3
Into the Blue 2: The Reef,Action|Adventure|Thriller,6
"4 Horsemen of the Apocalypse, The",Drama,9
"Mole People, The",Horror|Sci-Fi,4
Eros (Men and Women) (Noite Vazia),Drama,2
Home on the Range,Animation|Children|Comedy|Musical|Western,8
"Great Passage, The (Fune wo amu)",Drama,3
"Sound of Fury, The",Crime|Drama|Film-Noir,9
Sacred Heart,(no genres listed),3
Enchantment,Drama|Romance,2
The Improv: 50 Years Behind the Brick Wall,Comedy|Documentary,9
Troma's War ,Action|Adventure|Comedy,10
Bowling for Columbine,Documentary,7
"For a Good Time, Call...",Comedy|Drama|Romance,4
Trial of the Road (Check-up on the Roads) (Checkpoint) (Proverka na dorogakh),Drama|War,9
Drei Stunden,Comedy|Romance,10
Where Do We Go Now?,Comedy|Drama,2
Returner (Ritaanaa),Action|Adventure|Sci-Fi,8
Red Riding: 1974,Crime|Drama|Mystery|Thriller,7
Hamoun,Drama,3
"Preacher's Wife, The",Drama,7
Trial,Drama,10
Joe the King,Crime|Drama,7
"Horde, The (La Horde)",Action|Horror|Thriller,2
Foolish,Comedy,2
Beauty Day,Documentary,8
Death Note,Adventure|Crime|Drama|Horror|Mystery,10
Her Highness and the Bellboy,Comedy|Romance,9
"Frozen, The",Horror|Thriller,2
"Perfect Murder, A",Thriller,6
Nowhere to Hide (Injeong sajeong bol geot eobtda),Action|Comedy|Crime|Thriller,8
Gorilla at Large,Mystery|Thriller,2
Columbus Circle,Crime|Mystery|Thriller,7
Voices of a Distant Star (Hoshi no koe),Animation|Drama|Romance|Sci-Fi,7
"Haunted Strangler, The (Grip of the Strangler)",Crime|Horror|Mystery,8
"Last of the High Kings, The (a.k.a. Summer Fling)",Comedy|Drama,3
Cat's Eye,Horror,2
"Billy Two Hats (Lady and the Outlaw, The)",Romance|Western,8
"Pirates! Band of Misfits, The",Adventure|Animation|Children|Comedy,7
Hero Wanted,Action|Crime|Drama|Thriller,5
Beyond Enemy Lines (Framom främsta linjen),Drama|War,4
Blood Night: The Legend of Mary Hatchet (Blood Night),Horror,4
Dead Snow (Død snø),Action|Adventure|Comedy|Horror,8
Terms of Endearment,Comedy|Drama,10
Among Us (Onder Ons),Drama,9
Accused (Anklaget),Drama,10
"Happiest Millionaire, The",Comedy|Musical,2
Charlie's Angels: Full Throttle,Action|Adventure|Comedy|Crime|Thriller,8
Rory O'Shea Was Here (Inside I'm Dancing),Drama,3
"Real Cancun, The",Documentary,8
On Probation (Tiempo de Valientes),Action|Comedy,6
Old Man Drinking a Glass of Beer,(no genres listed),4
Impudent Girl (L'effrontée),Comedy|Drama|Romance,9
Philadelphia,Drama,7
Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,9
"Letter for the King, The (Brief voor de koning, De)",Adventure,9
Jacqueline Susann's Once Is Not Enough,Drama|Romance,2
I Now Pronounce You Chuck and Larry,Comedy|Romance,5
"Unknown Known, The",Documentary,2
Le Week-End,Comedy|Drama,9
"Late George Apley, The",Comedy,5
Ruby,Crime|Drama,6
Night Ambush (Ill Met by Moonlight),Action|Adventure|Drama|War,5
Company Man,Comedy,5
"Boot, Das (Boat, The)",Action|Drama|War,10
Gregory's Girl,Comedy|Romance,3
Stop at Nothing: The Lance Armstrong Story,Documentary|Thriller,6
"Home Song Stories, The",Drama,10
"Dangerous Profession, A",Crime|Drama|Film-Noir,10
Karate-Robo Zaborgar (Denjin Zabôgâ),Action|Adventure|Comedy|Fantasy,10
Haunted House,(no genres listed),10
Familiar Ground,Comedy,4
"Last King of Scotland, The",Drama|Thriller,8
Theodora Goes Wild,Comedy|Romance,8
"Fool There Was, A",Drama,8
Problem Child 2,Comedy,7
Monster in the Closet,Comedy|Horror,10
Dark Days,Documentary,5
King Kong,Adventure|Fantasy|Romance|Sci-Fi|Thriller,7
We Always Lie to Strangers,(no genres listed),3
Wuthering Heights,Drama,6
